"","t","x","y","z","v","w"
"313",6.24,54.1127285621019,33.6683002001885,12.4439625713712,4.77923942953174,3.89760774379237
"314",6.26,52.6489521961182,34.7343370580608,12.8772245142473,4.926627990344,4.01498537381898
"315",6.28,52.6236596006403,34.7169504669713,12.9108912939868,4.92035550458741,4.00728485381024
"316",6.3,52.1746500392702,35.0110628262503,13.0607434242676,4.95823085239419,4.03552551091252
"317",6.32,51.4470407982916,35.5119031419623,13.2889158611606,5.02535867010774,4.08758765604846
"318",6.34,52.1164067029746,34.9944783210096,13.1364704279256,4.94847416627413,4.02262451413836
"319",6.36,51.1669480171726,35.6610993704099,13.4282685411374,5.03897924177066,4.09362461785933
"320",6.38,51.2589599210102,35.5569092484469,13.4310636326742,5.02060772129054,4.07628139801639
"321",6.4,52.6333544468715,34.5496408211266,13.0913716771843,4.87485428019644,3.95558022979288
"322",6.42,53.2458651232545,34.0757652796762,12.9512320856065,4.80443186619367,3.89591271217584
"323",6.44,53.8930985708457,33.5785909146416,12.8007625514288,4.73081039313406,3.83363613097226
"324",6.46,53.9374093699582,33.5127817240566,12.8137210239378,4.71800731728797,3.82059380613693
"325",6.48,53.8482560341002,33.5436439031722,12.8635853121105,4.71884235364958,3.8185942005844
"326",6.5,53.5252106667091,33.7446859615497,12.9790364313725,4.74362646665502,3.83597251414322
"327",6.52,53.213312542308,33.9370258599292,13.0917889342415,4.76719315241199,3.85238736543049
"328",6.54,52.9393771106777,34.1011380631505,13.1942549327622,4.78680418724715,3.86562815369731
"329",6.56,52.0113364855028,34.7474896920135,13.4844134078265,4.87407001567515,3.93348708988328
"330",6.58,51.9019014118808,34.7904997276881,13.5418062257382,4.87672163160506,3.93315383002393
"331",6.6,52.1511595416633,34.5761452870363,13.4988963081212,4.84334656522629,3.90379525721615
"332",6.62,51.7205250073783,34.8526047664913,13.6475316553551,4.87872543367222,3.92981386072962
"333",6.64,50.6781875549081,35.5806323794779,13.9744435151454,4.97727403508436,4.00671237471141
"334",6.66,50.1737446099282,35.9086366048925,14.146157468423,5.01986303238098,4.03865243460833
"335",6.68,50.9182754104721,35.3447887799637,13.9665688638205,4.9378574613828,3.97044366008315
"336",6.7,51.2480979133686,35.0731240568954,13.9009719879148,4.89671297356517,3.93503847797695
"337",6.72,52.2521178095555,34.3324026234696,13.6480670356787,4.7901733452156,3.84710297069202
"338",6.74,52.0273851458581,34.4585756567084,13.7384366384115,4.80459670384917,3.85621350948333
"339",6.76,51.8001705240841,34.5861643054112,13.8298138138849,4.81923238949434,3.86551232039139
"340",6.78,50.4424788756336,35.5463692063713,14.2555522831275,4.94982485031568,3.96778039200009
"341",6.8,49.173334446262,36.4373332568787,14.656594781353,5.07072395730611,4.06236498557287
"342",6.82,50.1076725701453,35.7447683554026,14.4217374125871,4.97135096409019,3.98065884767648
"343",6.84,50.4977582186684,35.4314470934485,14.3380693309825,4.92475572805325,3.94114132759334
"344",6.86,49.4229261919845,36.1753455707653,14.6824979325284,5.02506441074549,4.0191040021069
"345",6.88,51.1265071526016,34.9660106983545,14.234295142249,4.85418749143162,3.88035788513025
"346",6.9,52.6284921261857,33.8943624711412,13.8383209447919,4.70251159043196,3.75686595057123
"347",6.92,51.6391646853951,34.5759438054473,14.1567524922592,4.79403778238309,3.82747913690306
"348",6.94,51.3449850247282,34.7500807115754,14.2690441881386,4.81521005818968,3.84201475115083
"349",6.96,51.732930483615,34.44152612768,14.1831672826101,4.76954906588864,3.8032792834175
"350",6.98,51.7160789916805,34.4180848170507,14.2140716418516,4.76339744026956,3.79601638202055
"351",7,53.2040432694884,33.3610995546298,13.8168851250421,4.61431915032221,3.67493167961419
"352",7.02,53.3189746315887,33.2466808291388,13.8077948557926,4.59564648835363,3.65757476390921
"353",7.04,53.0450244003718,33.4078928364281,13.9131708817997,4.61508748689518,3.6705331230022
"354",7.06,53.5609136421,33.0142462246614,13.7873768453256,4.55793385960734,3.62263358290291
"355",7.08,52.7623980686603,33.5532762276462,14.0509456349928,4.62953073642103,3.67697871518113
"356",7.1,52.4008433924463,33.7759191020935,14.1834023019025,4.65746969462722,3.69671545933349
"357",7.12,52.6986805266694,33.5334147123432,14.1207410138042,4.62130968832623,3.6656330474879
"358",7.14,52.5665644618566,33.5927622104539,14.1847981096891,4.62677017857652,3.66753517048057
"359",7.16,51.3686924290743,34.4208755586767,14.5745980531026,4.7380710495287,3.75329257094998
"360",7.18,51.5585494814755,34.2527373258489,14.5441004411346,4.71226526155623,3.73057674805086
"361",7.2,51.2865220543506,34.4094339759033,14.6514046162384,4.73115937751834,3.74322333517556
"362",7.22,50.9637005692007,34.6016854221669,14.7744445139136,4.75495105699879,3.75976375064995
"363",7.24,49.9506022893133,35.2897642792966,15.1104638156865,4.84685126054578,3.83015040454391
"364",7.26,50.9043145279939,34.5980669274384,14.8563437315816,4.7493242524433,3.75099627015308
"365",7.28,50.7847619515964,34.6460627407054,14.9184538140037,4.75334391476856,3.7519476315357
"366",7.3,50.6856235500747,34.6795707890643,14.9745084882745,4.75539665277227,3.75136052628097
"367",7.32,50.4727572640158,34.7927910915208,15.0652310898041,4.76839461100975,3.75941467354071
"368",7.34,50.0895996350065,35.0257981602057,15.2083851437445,4.79781624962745,3.78042859532912
"369",7.36,49.5072056727476,35.399609886745,15.4136721118424,4.84652351498871,3.81665950594786
"370",7.38,49.9776192798183,35.0379524921846,15.2991278804885,4.7945905517537,3.77372178591925
"371",7.4,49.6708481641059,35.2159333586779,15.4196829002089,4.81650417828545,3.78885155032256
"372",7.42,50.1582012524447,34.8436128107744,15.299255127533,4.76320256674559,3.74487181444911
"373",7.44,51.1252441825606,34.1487371384109,15.035585809447,4.66586980085737,3.66627015798662
"374",7.46,51.8819913395132,33.5966848877836,14.8326792394227,4.58810301745214,3.60298472280895
"375",7.48,51.6068453710774,33.7544478239611,14.9422024972296,4.60728096605604,3.61574674905217
"376",7.5,50.4231166711158,34.5596796012997,15.3396708396833,4.71479983668662,3.69781569220173
"377",7.52,51.0357168882849,34.105183746905,15.1791902397995,4.6505100003644,3.64528973383975
"378",7.54,51.601690462315,33.6833692181512,15.0318090668064,4.59072210642789,3.59626134517678
"379",7.56,52.2350233627392,33.2172133394442,14.863224803638,4.52494258849855,3.5425174097592
"380",7.58,52.6129499124648,32.9250249503905,14.7711923681963,4.48290399235782,3.50732143324735
"381",7.6,52.8931486110818,32.7000813112894,14.7084926484834,4.45006047453162,3.47930230880586
"382",7.62,53.0215945997495,32.579403455216,14.6921224390226,4.43143865577985,3.46238787754224
"383",7.64,52.7068883721866,32.7652638582658,14.8139951182086,4.45452280090929,3.47803733251893
"384",7.66,53.4873293551476,32.2040665172942,14.5978737942906,4.37609739670564,3.41450454598355
"385",7.68,53.5572186702295,32.124547338334,14.5988722405425,4.36316000509034,3.40200435992493
"386",7.7,51.7902556003386,33.3513244161788,15.19480118669,4.52758594964228,3.5277015306376
"387",7.72,51.0130651275501,33.8595217683515,15.4665134130339,4.59442113782422,3.57750919620329
"388",7.74,51.0958223728418,33.7683230869287,15.4654428982817,4.57994678176708,3.56409326723991
"389",7.76,50.5166342898164,34.1354236611876,15.67455288034,4.62762814652553,3.59901844898666
"390",7.78,51.9943303014779,33.1176522542484,15.2473470271269,4.48764859949731,3.4881211908711
"391",7.8,51.5840319586053,33.3674548443437,15.4018497746676,4.51943085789674,3.51056934205628
"392",7.82,51.3115229391306,33.5210828586543,15.5127150751032,4.53819533209861,3.52294083438236
"393",7.84,50.8612123661199,33.7974601391031,15.6810871786133,4.5735804659784,3.54822830647218
"394",7.86,50.2374267568389,34.1940081952808,15.9063310003594,4.62522306263844,3.58615357054989
"395",7.88,50.5502811925828,33.9468007747325,15.8327165175909,4.58982304676486,3.55667390970486
"396",7.9,52.2846501064781,32.7699944927173,15.3236100561868,4.42882040797514,3.42990746817276
"397",7.92,52.5186247955673,32.5788931572652,15.2726697025884,4.40105851227164,3.40617473520825
"398",7.94,53.1966049236091,32.0916796463958,15.0819771662463,4.33334546514742,3.35153651650165
"399",7.96,54.1720451791347,31.4100606837701,14.7981382329942,4.23944828957952,3.27663392671752
